Runway,Slot_date,Slot_time,Possible_delay,Delay,FlightID,0
93,2018-02-27,19:18:24,15,100,1,2221
87,2017-11-11,04:00:33,18,91,1,2222
70,2019-02-11,21:26:54,28,68,1,2223
23,2020-06-15,06:27:31,57,46,1,2224
46,2018-12-22,16:01:36,34,97,1,2225
74,2018-12-04,13:08:27,31,49,1,2226
15,2017-04-28,08:10:05,51,53,1,2227
35,2017-09-24,11:42:22,43,26,1,2228
85,2017-07-11,01:52:26,31,13,1,2229
71,2020-04-08,10:45:46,50,11,1,2230
94,2016-11-06,20:00:02,60,22,1,2231
99,2021-02-08,23:22:24,37,94,1,2232
89,2020-12-28,13:44:19,20,67,1,2233
52,2018-03-26,20:52:22,47,40,1,2234
82,2017-11-18,05:10:05,46,31,1,2235
59,2019-08-03,02:42:33,43,54,1,2236
27,2017-11-25,22:31:55,44,77,1,2237
84,2019-08-15,10:43:28,31,45,1,2238
8,2018-12-07,20:14:40,42,32,1,2239
47,2020-11-06,06:40:05,47,84,1,2240
87,2020-09-24,19:27:46,57,37,1,2241
78,2018-07-16,18:08:25,24,17,1,2242
27,2020-12-02,02:38:06,22,56,1,2243
65,2019-08-02,11:48:27,39,12,1,2244
73,2017-12-31,22:44:36,36,20,1,2245
25,2021-01-23,17:51:19,30,40,1,2246
69,2020-07-09,23:28:09,26,23,1,2247
27,2017-03-12,05:02:02,23,64,1,2248
57,2017-04-28,15:00:19,38,14,1,2249
65,2019-01-11,13:14:25,33,57,1,2250
94,2019-05-15,11:56:35,22,89,1,2251
17,2019-02-16,00:54:15,20,28,1,2252
12,2017-11-23,10:38:10,50,68,1,2253
74,2021-03-09,18:28:34,34,13,1,2254
86,2017-08-20,05:22:11,43,67,1,2255
47,2016-05-31,19:06:21,11,31,1,2256
84,2016-12-23,13:07:58,60,94,1,2257
31,2016-05-09,19:29:58,16,42,1,2258
62,2020-06-15,12:47:40,32,13,1,2259
47,2019-04-10,09:05:06,54,83,1,2260
6,2021-01-13,05:59:34,13,13,1,2261
99,2016-06-23,22:09:36,51,90,1,2262
89,2018-01-21,12:10:53,52,53,1,2263
99,2020-01-13,22:17:22,54,70,1,2264
86,2018-04-07,19:01:06,30,56,1,2265
95,2016-06-23,09:41:19,40,98,1,2266
48,2019-05-08,10:33:37,28,36,1,2267
62,2020-02-27,13:16:42,34,99,1,2268
85,2020-04-02,07:44:53,11,86,1,2269
4,2017-09-12,18:31:00,37,83,1,2270
10,2018-11-16,18:00:54,58,68,1,2271
10,2018-11-08,05:46:22,53,10,1,2272
20,2021-02-20,01:31:52,44,94,1,2273
33,2018-07-28,04:14:29,33,24,1,2274
33,2020-06-16,03:44:14,38,65,1,2275
29,2017-06-08,09:28:32,30,16,1,2276
57,2020-10-21,08:51:53,22,70,1,2277
21,2019-04-24,19:57:36,43,46,1,2278
20,2020-03-16,17:36:15,24,70,1,2279
64,2018-12-03,00:56:56,26,12,1,2280
26,2017-11-30,12:36:33,36,80,1,2281
83,2020-12-24,05:19:32,52,43,1,2282
18,2019-04-05,00:36:44,16,67,1,2283
79,2016-05-12,16:43:12,48,24,1,2284
13,2019-02-28,12:05:14,53,63,1,2285
31,2017-03-14,22:10:34,54,11,1,2286
33,2020-06-25,07:41:11,18,78,1,2287
32,2016-07-27,15:50:10,12,55,1,2288
21,2020-11-09,04:24:25,34,12,1,2289
88,2019-10-31,23:43:28,16,29,1,2290
67,2020-09-11,00:10:28,42,53,1,2291
62,2016-08-27,12:55:29,42,38,1,2292
89,2020-11-23,10:45:22,46,66,1,2293
30,2017-03-21,15:34:18,25,81,1,2294
9,2019-01-25,07:23:17,13,33,1,2295
65,2021-02-11,07:34:26,48,49,1,2296
5,2017-06-08,11:39:13,49,81,1,2297
20,2017-03-09,11:42:18,52,62,1,2298
66,2018-03-28,21:00:38,47,55,1,2299
51,2019-03-01,20:21:24,58,45,1,2300
23,2020-06-12,18:30:43,51,81,1,2301
51,2018-06-01,06:53:18,27,73,1,2302
18,2017-05-31,06:13:43,51,87,1,2303
27,2017-01-11,02:27:08,50,18,1,2304
38,2020-09-12,12:53:35,30,32,1,2305
79,2018-01-18,07:15:05,48,70,1,2306
35,2016-08-21,09:52:43,19,54,1,2307
31,2018-03-13,05:17:39,40,43,1,2308
60,2020-09-21,13:52:29,48,27,1,2309
88,2018-08-18,14:43:17,36,96,1,2310
48,2017-08-16,11:16:24,10,92,1,2311
28,2017-09-08,23:37:34,60,13,1,2312
53,2017-11-03,12:45:15,26,41,1,2313
82,2017-09-09,01:01:52,24,93,1,2314
2,2021-03-17,10:50:47,51,82,1,2315
52,2021-03-27,22:24:45,18,25,1,2316
97,2019-12-03,17:19:05,24,49,1,2317
92,2019-01-18,02:05:55,17,29,1,2318
6,2017-01-24,05:06:09,43,75,1,2319
45,2020-03-28,08:24:44,46,55,1,2320
67,2021-01-19,07:39:46,42,71,1,2321
28,2017-09-13,05:39:13,25,99,1,2322
56,2018-05-08,05:49:37,39,41,1,2323
4,2017-11-01,06:38:51,32,88,1,2324
67,2016-10-25,03:31:06,34,32,1,2325
37,2021-03-20,07:51:06,33,32,1,2326
59,2016-08-27,07:49:28,26,25,1,2327
29,2021-04-20,06:24:21,15,87,1,2328
38,2020-03-04,14:25:35,20,88,1,2329
41,2016-11-17,12:33:30,35,58,1,2330
15,2018-08-30,09:22:19,57,29,1,2331
59,2019-12-11,05:58:28,24,30,1,2332
82,2020-01-11,14:11:11,27,33,1,2333
65,2021-01-19,22:49:12,17,72,1,2334
90,2017-02-28,17:18:55,54,95,1,2335
45,2017-04-13,08:17:26,16,42,1,2336
61,2018-11-29,20:27:20,30,45,1,2337
77,2016-10-20,12:38:20,40,12,1,2338
83,2018-05-10,04:19:29,16,14,1,2339
20,2016-09-20,08:44:27,23,31,1,2340
66,2019-08-03,12:54:40,56,46,1,2341
52,2019-04-27,23:11:59,29,60,1,2342
49,2021-01-19,16:48:20,15,75,1,2343
98,2021-01-03,17:48:34,29,90,1,2344
30,2019-01-01,10:35:31,25,74,1,2345
22,2019-10-08,23:59:30,51,97,1,2346
8,2021-01-18,23:07:55,25,40,1,2347
96,2020-01-11,06:34:46,44,86,1,2348
66,2020-07-13,12:18:36,27,43,1,2349
33,2020-10-26,10:15:14,20,13,1,2350
20,2020-08-27,02:34:06,24,26,1,2351
85,2020-11-07,08:37:03,51,24,1,2352
16,2019-09-06,11:55:31,13,60,1,2353
98,2020-06-27,23:34:43,57,14,1,2354
81,2016-06-28,15:57:00,59,19,1,2355
95,2017-01-18,07:23:44,56,40,1,2356
60,2016-08-27,15:24:33,47,88,1,2357
14,2018-10-17,11:50:17,33,35,1,2358
59,2018-02-17,08:11:47,44,83,1,2359
19,2016-12-16,06:16:41,46,33,1,2360
18,2018-02-11,13:51:10,18,29,1,2361
40,2017-06-07,18:42:31,22,76,1,2362
80,2016-10-01,17:11:14,57,12,1,2363
81,2021-03-28,09:50:47,42,96,1,2364
65,2018-08-15,09:32:39,22,30,1,2365
45,2017-11-27,04:12:15,60,25,1,2366
33,2019-06-22,19:43:46,14,50,1,2367
10,2020-03-10,00:24:42,49,32,1,2368
65,2019-07-14,23:30:23,38,21,1,2369
70,2021-03-11,22:01:15,28,97,1,2370
83,2017-12-10,08:00:35,47,86,1,2371
97,2019-03-25,22:10:53,38,100,1,2372
95,2020-12-08,02:08:09,35,47,1,2373
27,2020-11-12,15:57:05,34,33,1,2374
19,2016-06-10,09:38:17,15,87,1,2375
95,2018-10-28,14:28:39,56,35,1,2376
56,2017-07-04,12:46:04,17,72,1,2377
75,2019-05-09,12:15:15,48,63,1,2378
20,2017-07-06,20:51:08,52,19,1,2379
54,2019-12-07,04:10:48,36,60,1,2380
82,2019-06-19,05:01:10,22,57,1,2381
52,2020-03-11,10:14:21,46,37,1,2382
52,2017-02-23,12:00:28,41,44,1,2383
16,2016-10-14,07:52:57,20,100,1,2384
64,2016-09-05,01:15:37,18,14,1,2385
56,2018-02-22,17:03:41,38,54,1,2386
1,2017-11-29,04:32:11,54,60,1,2387
47,2019-10-03,08:54:31,15,85,1,2388
1,2020-04-09,22:41:47,25,96,1,2389
38,2018-03-14,11:51:04,28,56,1,2390
13,2018-01-13,06:45:40,56,95,1,2391
83,2018-11-20,18:53:28,57,88,1,2392
32,2019-09-17,13:08:34,37,93,1,2393
91,2020-11-16,09:31:07,49,27,1,2394
56,2016-08-31,05:46:11,16,94,1,2395
32,2021-02-06,03:55:31,18,42,1,2396
18,2016-06-04,02:48:00,60,84,1,2397
32,2018-11-14,01:06:32,18,69,1,2398
12,2019-12-01,16:04:21,43,24,1,2399
87,2016-06-01,15:07:31,55,14,1,2400
49,2019-05-21,23:26:49,57,76,1,2401
91,2018-10-05,10:55:30,46,12,1,2402
43,2020-10-20,06:16:40,16,46,1,2403
10,2017-09-25,02:47:47,21,32,1,2404
43,2021-04-23,07:14:55,47,56,1,2405
98,2019-02-26,01:12:02,26,99,1,2406
21,2017-06-01,18:55:41,39,25,1,2407
37,2016-10-13,06:47:00,56,17,1,2408
48,2016-11-05,20:20:10,60,28,1,2409
45,2019-05-27,03:47:11,14,33,1,2410
44,2016-07-21,00:55:49,11,20,1,2411
32,2020-11-23,13:21:26,49,31,1,2412
45,2021-04-11,00:32:13,36,82,1,2413
63,2017-06-17,15:44:31,13,72,1,2414
81,2016-07-18,12:33:37,30,30,1,2415
83,2018-01-26,08:09:00,18,18,1,2416
92,2018-08-07,01:01:31,54,45,1,2417
26,2018-08-13,20:03:47,57,47,1,2418
90,2019-02-01,09:49:56,18,54,1,2419
68,2019-04-07,04:57:45,39,72,1,2420
78,2018-07-19,00:33:02,40,32,1,2421
71,2018-03-27,20:56:22,45,68,1,2422
13,2020-11-13,21:22:55,29,10,1,2423
45,2017-03-21,22:29:40,37,37,1,2424
65,2020-03-13,10:36:06,51,64,1,2425
92,2019-12-24,11:51:40,35,11,1,2426
63,2017-07-11,08:55:21,43,57,1,2427
53,2018-03-08,02:15:49,35,45,1,2428
33,2018-06-09,02:04:40,50,95,1,2429
6,2018-12-27,12:54:11,26,32,1,2430
34,2017-07-28,07:58:04,48,22,1,2431
86,2018-11-03,17:07:48,22,96,1,2432
34,2018-09-20,13:55:10,20,61,1,2433
66,2020-11-16,00:02:32,10,95,1,2434
16,2020-02-11,18:15:45,37,59,1,2435
27,2020-02-08,11:01:54,60,90,1,2436
58,2018-11-17,18:29:13,51,46,1,2437
36,2018-09-14,16:10:05,55,37,1,2438
27,2017-01-10,17:45:56,15,87,1,2439
74,2019-01-12,07:12:16,48,46,1,2440
53,2020-01-18,03:07:57,13,80,1,2441
2,2018-01-12,01:13:04,28,91,1,2442
83,2017-09-06,00:15:37,27,69,1,2443
95,2017-11-15,04:14:46,46,85,1,2444
51,2019-01-04,07:08:16,32,52,1,2445
83,2018-01-08,22:45:27,50,71,1,2446
74,2017-07-21,09:44:26,39,20,1,2447
22,2017-01-13,22:25:46,57,28,1,2448
90,2019-07-17,11:02:41,21,67,1,2449
22,2020-09-03,15:22:28,26,19,1,2450
80,2020-11-07,20:55:32,16,35,1,2451
71,2020-05-25,05:40:14,32,89,1,2452
92,2018-07-17,23:24:07,39,93,1,2453
76,2016-08-11,20:05:35,25,99,1,2454
5,2018-12-24,05:07:35,44,79,1,2455
92,2020-11-07,20:18:35,36,91,1,2456
85,2020-03-13,13:32:28,39,94,1,2457
2,2018-07-22,22:27:37,32,44,1,2458
8,2021-01-17,08:49:52,25,53,1,2459
42,2017-12-25,22:31:38,28,49,1,2460
50,2018-09-01,06:20:34,18,35,1,2461
59,2019-07-12,22:46:09,16,79,1,2462
60,2019-05-19,20:31:24,12,91,1,2463
6,2016-05-25,06:21:46,41,15,1,2464
11,2018-01-18,01:28:59,50,94,1,2465
97,2018-11-08,11:56:16,47,48,1,2466
39,2019-06-25,23:16:17,10,39,1,2467
69,2019-07-14,15:59:00,33,21,1,2468
5,2016-07-08,06:50:47,50,31,1,2469
11,2018-10-20,13:33:22,39,65,1,2470
70,2016-10-07,07:55:01,51,12,1,2471
82,2019-12-12,08:03:40,22,69,1,2472
34,2016-10-31,20:49:05,18,25,1,2473
34,2017-02-18,17:14:37,39,82,1,2474
8,2020-01-02,05:05:55,37,96,1,2475
45,2020-01-30,09:22:32,55,49,1,2476
50,2018-04-11,02:55:13,42,85,1,2477
83,2017-05-26,22:43:55,58,31,1,2478
95,2020-05-22,04:22:01,17,82,1,2479
87,2020-10-30,16:36:08,14,67,1,2480
49,2017-03-31,14:57:40,13,50,1,2481
31,2019-08-30,06:17:25,18,32,1,2482
66,2019-06-02,23:17:39,25,70,1,2483
97,2016-09-18,22:46:35,32,91,1,2484
7,2017-07-10,01:15:34,60,57,1,2485
48,2016-12-10,01:20:21,23,23,1,2486
12,2018-08-29,17:26:02,58,83,1,2487
48,2020-09-15,20:42:30,56,99,1,2488
66,2017-12-17,12:44:38,19,37,1,2489
31,2017-10-16,11:25:43,17,77,1,2490
63,2020-10-01,13:49:44,24,80,1,2491
14,2019-01-01,08:33:00,32,29,1,2492
71,2020-01-05,01:49:48,56,78,1,2493
50,2018-12-13,01:00:29,12,46,1,2494
31,2020-03-26,17:15:37,58,84,1,2495
91,2019-05-07,07:21:16,49,85,1,2496
56,2018-12-09,01:51:25,60,18,1,2497
54,2017-12-04,11:06:43,29,54,1,2498
85,2019-09-12,14:41:34,35,34,1,2499
67,2016-09-05,17:30:50,35,39,1,2500
58,2016-08-28,19:51:42,50,78,1,2501
71,2020-03-06,23:06:30,38,91,1,2502
87,2017-05-19,01:34:46,41,23,1,2503
62,2020-11-05,01:13:29,52,85,1,2504
49,2018-05-18,04:20:47,28,29,1,2505
7,2016-11-24,21:41:13,24,29,1,2506
66,2021-03-05,10:55:31,24,21,1,2507
58,2018-06-30,19:59:25,39,16,1,2508
71,2017-06-11,19:34:29,23,83,1,2509
92,2018-01-15,10:42:11,41,14,1,2510
46,2020-02-06,13:20:42,53,47,1,2511
1,2018-09-15,09:54:18,12,97,1,2512
27,2017-05-16,13:01:00,23,59,1,2513
61,2018-12-11,18:47:50,59,11,1,2514
58,2018-01-14,02:44:19,38,85,1,2515
92,2016-06-23,21:32:21,36,93,1,2516
79,2018-10-28,09:55:49,25,19,1,2517
11,2020-05-10,15:41:45,25,47,1,2518
11,2019-07-02,17:16:25,10,11,1,2519
72,2017-07-02,22:31:27,13,15,1,2520
27,2017-09-22,07:56:43,37,89,1,2521
28,2019-09-04,20:39:34,26,23,1,2522
39,2019-08-24,21:48:00,20,71,1,2523
12,2016-09-25,21:57:46,11,45,1,2524
29,2020-01-15,09:57:42,57,73,1,2525
78,2021-02-27,15:58:07,50,84,1,2526
20,2020-02-06,21:27:59,33,14,1,2527
15,2017-06-13,18:37:01,38,11,1,2528
47,2018-09-28,17:57:21,46,36,1,2529
10,2019-09-09,13:04:11,52,36,1,2530
90,2017-02-07,00:33:43,26,56,1,2531
13,2021-04-18,13:34:29,45,55,1,2532
97,2018-04-14,01:05:29,52,33,1,2533
2,2018-11-09,10:16:54,58,51,1,2534
69,2020-04-22,13:53:12,44,55,1,2535
5,2020-05-20,22:13:24,51,42,1,2536
90,2017-09-22,17:40:58,51,100,1,2537
35,2017-11-09,22:09:25,32,95,1,2538
68,2017-01-08,09:42:22,15,36,1,2539
24,2020-03-15,10:20:53,22,92,1,2540
70,2017-10-11,02:18:24,54,38,1,2541
23,2018-12-04,00:08:07,34,75,1,2542
14,2017-12-07,04:00:38,29,75,1,2543
43,2017-07-28,07:19:20,33,59,1,2544
29,2017-03-29,09:32:29,32,19,1,2545
87,2017-12-12,22:40:33,24,48,1,2546
94,2018-08-22,15:06:55,57,35,1,2547
15,2018-01-20,00:49:13,24,50,1,2548
78,2019-01-07,09:31:46,55,95,1,2549
21,2019-07-02,02:08:25,45,21,1,2550
84,2018-03-15,00:55:25,26,62,1,2551
21,2018-08-17,04:24:38,28,26,1,2552
75,2018-04-12,07:08:30,38,26,1,2553
72,2016-09-18,11:44:36,54,82,1,2554
31,2020-01-08,23:14:50,20,23,1,2555
28,2016-10-12,06:19:31,40,18,1,2556
40,2018-02-12,12:21:45,21,98,1,2557
70,2020-09-10,13:46:42,25,47,1,2558
79,2017-09-05,20:51:59,38,97,1,2559
32,2021-01-25,00:33:35,31,17,1,2560
27,2020-02-19,08:19:42,55,83,1,2561
74,2019-08-29,12:52:11,43,61,1,2562
50,2020-06-09,09:09:48,40,16,1,2563
9,2017-05-28,14:32:12,46,68,1,2564
30,2020-10-28,02:45:46,30,67,1,2565
27,2018-02-12,15:36:17,23,39,1,2566
55,2019-11-16,11:12:25,18,85,1,2567
8,2021-03-29,06:11:57,14,94,1,2568
72,2016-12-19,00:24:42,32,94,1,2569
34,2018-05-11,14:07:32,32,84,1,2570
84,2016-10-08,16:40:41,12,87,1,2571
64,2018-02-11,11:10:56,55,53,1,2572
47,2016-07-27,18:11:39,12,79,1,2573
96,2018-05-17,08:29:34,25,60,1,2574
22,2017-01-12,02:41:16,18,83,1,2575
99,2017-12-03,02:36:31,31,19,1,2576
34,2018-02-18,21:54:20,33,70,1,2577
69,2018-02-13,20:53:14,12,95,1,2578
31,2017-12-07,12:17:51,58,52,1,2579
34,2018-04-25,01:20:01,56,26,1,2580
89,2019-09-08,08:22:48,16,50,1,2581
29,2020-12-16,04:59:17,26,30,1,2582
60,2020-12-23,06:21:27,20,90,1,2583
30,2020-06-26,16:33:44,23,75,1,2584
86,2020-05-28,02:35:25,25,14,1,2585
86,2020-01-28,12:14:15,57,20,1,2586
6,2018-08-02,06:24:19,14,41,1,2587
96,2016-09-26,09:22:09,12,72,1,2588
71,2017-07-06,08:30:11,35,39,1,2589
76,2019-09-17,12:36:56,55,23,1,2590
66,2017-06-22,00:25:12,32,38,1,2591
8,2016-09-26,03:01:29,27,49,1,2592
46,2020-03-28,21:22:37,10,54,1,2593
22,2018-10-15,00:42:09,28,54,1,2594
46,2018-06-17,18:49:38,49,98,1,2595
62,2019-10-25,15:50:52,52,23,1,2596
7,2020-11-29,21:09:22,15,11,1,2597
8,2017-05-14,12:37:57,54,98,1,2598
17,2018-07-07,19:12:25,56,22,1,2599
85,2018-06-12,07:18:02,10,81,1,2600
2,2016-11-20,02:51:00,53,90,1,2601
44,2020-02-19,16:10:51,12,18,1,2602
58,2017-09-19,17:41:37,26,14,1,2603
85,2020-03-26,20:20:38,28,52,1,2604
24,2017-05-15,03:31:05,38,49,1,2605
69,2020-11-29,05:23:23,50,73,1,2606
63,2020-09-23,23:57:06,53,14,1,2607
77,2017-09-07,12:25:28,50,84,1,2608
87,2016-08-06,16:57:50,17,17,1,2609
87,2019-10-11,20:44:22,24,63,1,2610
30,2018-03-23,02:41:57,27,42,1,2611
19,2019-04-13,06:12:36,52,28,1,2612
15,2018-05-25,10:38:13,44,96,1,2613
22,2019-12-14,15:40:52,13,88,1,2614
31,2016-09-16,18:13:39,52,70,1,2615
42,2019-06-18,10:37:22,26,28,1,2616
55,2019-04-18,04:47:38,22,62,1,2617
11,2017-09-24,00:25:54,21,78,1,2618
57,2021-03-24,16:54:44,34,55,1,2619
56,2020-06-25,13:13:02,60,18,1,2620
93,2019-03-08,20:00:40,33,29,1,2621
73,2021-01-01,20:02:11,40,47,1,2622
6,2018-01-23,16:03:33,14,78,1,2623
72,2019-01-01,02:43:55,41,26,1,2624
97,2016-11-15,09:38:30,36,59,1,2625
24,2017-11-17,14:52:31,56,32,1,2626
3,2020-09-07,17:03:53,23,66,1,2627
93,2018-06-27,09:07:53,52,73,1,2628
1,2020-04-20,05:08:56,30,51,1,2629
17,2017-02-23,12:11:43,30,86,1,2630
87,2016-11-14,03:35:21,36,79,1,2631
72,2019-11-15,21:37:23,44,67,1,2632
50,2019-07-29,13:43:26,47,85,1,2633
74,2017-02-07,04:19:48,42,51,1,2634
20,2020-12-16,11:02:07,12,64,1,2635
93,2017-10-16,15:27:06,57,18,1,2636
60,2016-07-17,14:45:45,39,27,1,2637
46,2017-09-20,15:04:50,13,57,1,2638
32,2021-04-11,00:01:04,42,66,1,2639
41,2016-12-31,03:00:57,37,59,1,2640
61,2018-08-08,14:15:17,47,14,1,2641
45,2016-06-07,19:54:42,31,78,1,2642
4,2019-11-03,01:39:24,23,61,1,2643
4,2016-06-20,07:07:38,35,39,1,2644
21,2019-12-16,07:49:22,19,16,1,2645
45,2017-08-09,23:45:27,54,81,1,2646
35,2016-05-01,22:09:42,27,49,1,2647
43,2020-05-04,04:54:58,59,25,1,2648
41,2016-09-13,14:33:09,19,87,1,2649
83,2016-04-28,19:25:45,20,35,1,2650
94,2016-05-27,07:35:10,49,44,1,2651
30,2020-09-06,05:33:44,10,38,1,2652
83,2016-06-16,06:39:08,52,58,1,2653
27,2019-10-29,10:08:06,52,38,1,2654
60,2020-10-02,20:13:09,58,16,1,2655
5,2016-11-28,12:05:06,40,60,1,2656
53,2019-01-03,08:23:36,59,35,1,2657
90,2016-11-15,13:18:20,13,94,1,2658
81,2016-09-09,07:51:16,30,77,1,2659
27,2020-01-31,09:18:47,43,68,1,2660
22,2016-07-08,04:11:04,48,63,1,2661
37,2020-12-13,09:52:40,38,80,1,2662
84,2019-11-03,11:28:09,25,23,1,2663
60,2018-10-23,15:16:58,19,94,1,2664
84,2018-09-01,12:40:00,25,85,1,2665
80,2017-08-14,02:03:25,43,23,1,2666
22,2020-01-21,03:39:44,56,88,1,2667
87,2019-09-23,15:25:08,41,89,1,2668
7,2019-07-16,07:12:31,39,57,1,2669
29,2021-01-15,23:17:35,35,77,1,2670
46,2017-04-19,10:15:56,23,93,1,2671
95,2019-02-04,04:20:11,10,33,1,2672
38,2016-09-08,22:24:17,37,86,1,2673
67,2021-01-11,16:50:18,16,47,1,2674
91,2018-12-16,07:54:07,32,68,1,2675
52,2018-09-06,18:59:03,47,75,1,2676
92,2019-01-15,22:23:41,29,89,1,2677
67,2020-03-15,12:08:23,25,68,1,2678
95,2020-06-08,06:55:31,26,33,1,2679
70,2016-11-15,17:56:37,31,54,1,2680
19,2017-01-20,13:03:37,56,88,1,2681
90,2020-07-14,03:33:00,29,62,1,2682
82,2016-12-23,12:03:47,53,18,1,2683
19,2016-05-05,11:20:43,28,13,1,2684
10,2020-04-19,17:06:53,50,68,1,2685
51,2017-05-12,08:14:48,57,34,1,2686
75,2020-09-29,20:30:04,35,74,1,2687
97,2016-05-21,20:09:31,39,87,1,2688
16,2018-01-25,08:01:53,44,17,1,2689
82,2017-05-12,05:08:16,55,93,1,2690
91,2020-09-26,09:37:15,47,55,1,2691
28,2021-01-17,04:43:18,33,46,1,2692
92,2020-12-10,18:41:51,29,89,1,2693
74,2019-05-06,13:20:36,25,86,1,2694
54,2021-03-30,21:28:57,58,56,1,2695
7,2016-12-11,20:58:25,50,94,1,2696
27,2020-08-20,07:38:56,26,62,1,2697
67,2017-06-14,23:44:42,24,99,1,2698
41,2020-12-24,05:04:47,28,90,1,2699
18,2020-04-04,15:22:24,12,20,1,2700
17,2019-04-29,23:07:29,32,70,1,2701
4,2020-10-23,11:26:28,44,10,1,2702
30,2020-02-02,19:25:11,55,80,1,2703
49,2018-06-14,10:20:30,19,59,1,2704
28,2016-09-06,14:09:00,22,86,1,2705
96,2019-07-27,01:27:55,11,14,1,2706
47,2018-08-18,10:42:02,32,83,1,2707
25,2019-06-04,16:55:02,33,73,1,2708
100,2021-04-07,23:30:26,49,62,1,2709
33,2021-01-07,20:46:48,32,23,1,2710
86,2016-12-30,06:54:25,23,49,1,2711
99,2019-06-17,17:09:11,45,25,1,2712
99,2020-02-23,08:50:56,20,28,1,2713
60,2017-02-20,01:31:27,10,77,1,2714
26,2019-09-16,05:03:38,42,75,1,2715
26,2017-12-05,23:11:39,22,48,1,2716
66,2020-10-09,03:51:09,35,17,1,2717
75,2016-08-27,11:07:42,49,64,1,2718
50,2019-12-21,17:48:31,16,19,1,2719
29,2021-02-21,07:40:00,21,87,1,2720
96,2017-06-29,17:34:08,28,87,1,2721
93,2020-02-20,11:45:34,29,17,1,2722
92,2019-05-07,01:42:14,37,73,1,2723
47,2019-03-24,05:35:53,34,81,1,2724
40,2018-04-29,23:42:41,17,24,1,2725
68,2018-11-21,07:20:21,43,92,1,2726
16,2018-03-08,12:32:47,34,19,1,2727
74,2019-07-25,23:57:02,39,14,1,2728
85,2020-08-11,19:30:34,25,20,1,2729
6,2017-11-24,00:04:02,47,51,1,2730
81,2018-10-18,08:35:04,49,71,1,2731
29,2017-08-17,12:54:55,41,37,1,2732
67,2017-08-29,17:45:13,47,39,1,2733
69,2020-09-15,02:04:50,56,36,1,2734
71,2019-08-16,02:10:49,36,86,1,2735
31,2018-08-08,03:31:59,33,67,1,2736
74,2020-02-08,09:15:32,52,62,1,2737
24,2018-06-14,05:52:53,22,40,1,2738
30,2020-03-07,04:59:42,54,65,1,2739
18,2016-12-13,05:10:21,51,26,1,2740
87,2019-10-04,18:56:07,30,73,1,2741
57,2018-05-27,01:53:16,31,13,1,2742
89,2019-12-30,02:08:04,57,19,1,2743
64,2017-05-24,18:50:57,38,30,1,2744
69,2021-04-07,15:14:24,15,70,1,2745
39,2019-10-22,12:51:43,57,35,1,2746
80,2021-01-16,01:18:51,24,87,1,2747
74,2017-02-19,10:54:40,40,99,1,2748
73,2018-03-18,12:41:36,54,81,1,2749
11,2019-10-07,23:03:50,27,83,1,2750
1,2021-02-10,00:08:10,23,30,1,2751
59,2018-12-14,11:12:04,46,81,1,2752
86,2016-08-26,10:04:33,41,97,1,2753
65,2019-12-13,23:55:06,50,73,1,2754
86,2020-08-04,16:55:57,37,16,1,2755
85,2019-06-03,11:19:26,44,49,1,2756
81,2017-01-02,08:13:56,30,10,1,2757
17,2017-11-19,05:54:07,50,59,1,2758
49,2019-05-20,03:06:49,34,59,1,2759
3,2020-04-18,14:14:58,18,95,1,2760
4,2018-03-02,14:39:46,53,99,1,2761
89,2016-10-21,13:29:28,35,49,1,2762
13,2020-08-01,01:44:08,31,86,1,2763
46,2019-05-28,10:28:04,21,31,1,2764
6,2016-11-05,00:51:38,47,28,1,2765
75,2016-12-25,14:38:12,28,60,1,2766
22,2019-04-19,01:43:35,22,41,1,2767
59,2020-02-05,22:17:14,58,77,1,2768
21,2017-01-26,07:05:36,19,46,1,2769
22,2019-12-14,20:10:26,18,79,1,2770
7,2018-04-02,20:34:26,58,37,1,2771
73,2017-08-14,00:20:55,26,44,1,2772
13,2021-03-28,05:24:39,45,93,1,2773
23,2020-07-03,19:20:50,32,54,1,2774
15,2019-10-31,02:15:44,25,32,1,2775
45,2019-01-02,21:48:26,26,29,1,2776
10,2017-01-28,13:41:07,56,73,1,2777
34,2020-04-07,07:48:49,60,54,1,2778
1,2016-05-31,01:42:40,60,27,1,2779
21,2018-03-02,21:22:13,37,53,1,2780
9,2017-02-15,22:16:08,36,17,1,2781
100,2017-03-01,13:58:13,50,39,1,2782
22,2019-01-15,14:38:17,38,36,1,2783
57,2017-12-20,07:21:55,42,10,1,2784
44,2019-09-22,22:43:09,10,66,1,2785
11,2016-11-08,10:14:24,17,85,1,2786
14,2018-11-21,15:25:50,53,76,1,2787
89,2016-05-18,02:30:13,49,56,1,2788
63,2019-10-27,02:05:19,10,49,1,2789
73,2017-03-24,03:20:12,45,21,1,2790
20,2020-03-02,11:04:50,19,65,1,2791
3,2018-11-30,04:10:25,14,90,1,2792
96,2018-08-27,07:29:35,39,74,1,2793
52,2019-05-30,17:12:08,19,92,1,2794
51,2016-04-29,11:01:51,14,49,1,2795
91,2018-09-21,22:19:53,52,69,1,2796
53,2017-12-11,04:33:35,15,48,1,2797
71,2017-04-06,05:33:43,59,77,1,2798
35,2018-12-04,15:18:39,33,89,1,2799
26,2016-08-24,15:36:19,36,72,1,2800
58,2017-12-21,07:26:35,35,74,1,2801
